session,Period,Subject,matching_group,rand,r,Valuation,reported_valuation,sum_reported_valuations,GroupDecisionRule,GroupDecisionVote,GroupDecisionVote_XY,vote,VotesInFavour,transfer,reports_others_3_3,reports_others_3_1,reports_others_3_minus_1,reports_others_3_minus_3,reports_others_1_1,reports_others_1_minus_1,reports_others_1_minus_3,reports_others_minus_1_minus_1,reports_others_minus_1_minus_3,reports_others_minus_3_minus_3,TimeOKTestQuestionsOK,positive,TimeOKStageONEOK,TimeWertschaetbenStageTWOAGVOK,TimeStimmeAbgebenStageTWOK2OK,TimeWEITERStageTWOStatusQuoOK,TimeZumMuenzwuImplementationOK,Draw_random_provision,ReportsVector1,ReportsVector2,provision,payoff,earnings,TimeOKOUTPUTRESULTSOK,TimeOKEndOfTrialRoundsOK,independent_groups,group_formation,i,random_number,rank,TimeWEITERWAITNGAFTERROUND12OK,NumberRank,ValuationVector1,ValuationVector2,ValuationVector3,snr1,snr2,snr3,x,y,srnr1,srnr2,SelectedPeriod,TimeOKProfitInfoOK,Age,Gender,TimeOKQuestionaire1OK,Orientation,Party,TimeOKQuestionaire2OK,risk_self,risk_others,TimeOKQuestionaire3OK,reports_others_7_7,reports_others_7_1,reports_others_7_minus_1,reports_others_7_minus_3,reports_others_3_minus_7,reports_others_1_minus_7,reports_others_minus_1_minus_7,reports_others_minus_7_minus_7,reports_others_7_minus_2,reports_others_minus_1_minus_2,reports_others_minus_2_minus_2,reports_others_minus_2_minus_3,Study_Subject,Session_number,treatment_distribution,maxsession,maxsubject,Rule_1,Rule_2,identifier,SurplusGroup,EfficientChoice,HypotheticalResultAGV,HypotheticalResultSM,HypotheticalResultSQ,HypotheticalResultRAND,ChoiceResultSubject,BinaryChoice,dummy_valuation_negative,truth_telling,truth_telling_sign,never_misreports_sign,block,session_match,ad_interim_round,ex_ante_round,valuation_positive,valuation_negative,Value_factor,Rule_Vote,chose_AGV,chose_SM,chose_NSQ,chose_RAND,treatment_number,efficient,efficient_mech_choice,ex_ante_efficient,GK_prefAGV,TaxTheWinner,absVal,Veto,comparison_order_inverted,Rational
150430_0958,1,20,7,0.33789721,0.71158671,1,-10,-30,SM,SM,1,Yes,2,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,23,,30.0,,0.0,1,-10,-10,1,1.0,,20,,2,2,2,10.650499,2,,1,1,-3,1,17,18,20,4,18,17,18,,,22,male,,6,Nichtwähler,,7,3,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,SM,RAND,620,-1,0,0,1,0,0.5,1.0,SM vs. RAND,positive,,,0,1,6_2,0,1,1,0,Value 1,1,,1.0,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,1,0.0,0,1
150430_0958,1,15,8,0.53777635,0.36278561,-1,-10,-30,RAND,SM,1,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,29,,0.0,,14.0,1,-10,-10,1,0.0,,9,,2,2,2,10.725227,2,,1,-1,7,-3,15,19,23,4,23,19,23,,,27,male,,5,CDU/CSU,,7,3,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,Wirtschaftspädagogik / Lehramt,6,+7,9,24,SM,RAND,615,3,1,1,0,0,0.5,0.0,SM vs. RAND,negative,,,0,1,6_2,0,1,0,1,Value -1,1,,1.0,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,1,0.0,0,1
150430_0958,1,19,8,0.94256091,0.90517551,7,-10,-30,RAND,RAND,2,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,27,,0.0,,27.0,0,-10,-10,0,0.0,,16,,2,2,2,10.99913,1,,1,-1,7,-3,15,19,23,4,23,15,23,,,21,male,,7,FDP,,4,6,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,SM,RAND,619,3,1,1,0,0,0.5,0.5,SM vs. RAND,positive,,,1,1,6_2,0,1,1,0,Value 7,0,,0.0,,1.0,Right-skewed,0.0,0.0,0.0,,1.0,7,0.0,0,0
150430_0958,1,23,8,0.30300984,0.057826232,-3,-10,-30,RAND,SM,1,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,18,,0.0,,31.0,1,-10,-10,1,0.0,,21,,2,2,2,10.888359,3,,1,-1,7,-3,15,19,23,4,19,15,19,,,20,male,,6,Bündnis 90 / Die Grünen,,7,6,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,Sonstiges,6,+7,9,24,SM,RAND,623,3,1,1,0,0,0.5,0.0,SM vs. RAND,negative,,,1,1,6_2,0,1,0,1,Value -3,1,,1.0,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,3,0.0,0,1
150430_0958,2,4,1,0.015314426,0.11902161,-3,-3,-1,AGV,AGV,2,-1,0,-0.079999998,,,,,1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,31,30.0,,,0.0,1,1,1,0,-0.079999998,,11,,2,1,2,0.14417048,3,,1,-3,-3,1,4,7,9,4,9,7,9,,,24,female,,6,CDU/CSU,,8,5,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,604,-5,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,1.0,1.0,1,1,6_1,0,1,0,1,Value -3,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,3,0.0,1,1
150430_0958,2,7,1,0.33228073,0.14073738,-3,1,-1,AGV,RAND,1,-1,0,0.039999999,,,,,-1.0,-1.0,1.0,-1,-1.0,-1.0,,0,26,20.0,,,0.0,1,-3,1,0,0.039999999,,8,,2,1,2,0.1279145,2,,1,-3,-3,1,4,7,9,4,9,4,9,,,39,male,,5,CDU/CSU,,2,7,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,Philosophie / Geschichte,6,+7,9,24,RAND,AGV,607,-5,0,0,0,0,0.5,0.5,AGV vs. RAND,negative,0.0,0.0,0,1,6_1,0,1,0,1,Value -3,0,0.0,,,1.0,Right-skewed,0.0,0.0,0.0,,1.0,3,0.0,1,0
150430_0958,2,9,1,0.94286841,0.64222217,1,1,-1,AGV,AGV,2,-1,0,0.039999999,,,,,-1.0,-1.0,1.0,-1,-1.0,-1.0,,1,32,29.0,,,0.0,1,-3,1,0,0.039999999,,20,,2,1,2,0.11349057,1,,1,-3,-3,1,4,7,9,4,7,4,7,,,22,female,,6,CDU/CSU,,7,6,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,609,-5,0,0,0,0,0.5,0.0,AGV vs. RAND,positive,1.0,1.0,1,1,6_1,0,1,1,0,Value 1,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,1,0.0,1,1
150430_0958,2,2,2,0.97527707,0.83036685,7,7,21,AGV,AGV,2,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,30,28.0,,,0.0,0,7,7,1,7.0,,18,,2,1,2,0.30828875,1,,1,7,7,1,2,3,10,4,10,3,10,,,20,male,,5,FDP,,7,3,,1.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,602,15,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,1.0,1.0,1,1,6_1,0,1,1,0,Value 7,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,7,0.0,1,1
150430_0958,2,3,2,0.80770743,0.80961472,7,7,21,AGV,AGV,2,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,32,28.0,,,0.0,0,7,7,1,7.0,,15,,2,1,2,0.1949859,2,,1,7,7,1,2,3,10,4,10,2,10,,,19,female,,6,Nichtwähler,,3,3,,1.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,603,15,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,1.0,1.0,1,1,6_1,0,1,1,0,Value 7,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,7,0.0,1,1
150430_0958,2,10,2,0.38465092,0.59459734,1,7,21,AGV,AGV,2,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,30,25.0,,,0.0,1,7,7,1,1.0,,3,,2,1,2,0.40279526,3,,1,7,7,1,2,3,10,4,3,2,3,,,21,female,,7,CDU/CSU,,2,6,,1.0,-1.0,-1.0,-1.0,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,RAND,AGV,610,15,1,1,1,0,0.5,1.0,AGV vs. RAND,positive,0.0,1.0,1,1,6_1,0,1,1,0,Value 1,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,1,0.0,1,1
150430_0958,2,5,3,0.12676829,0.28837678,-1,-10,-30,RAND,AGV,2,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,35,0.0,,,27.0,1,-10,-10,1,0.0,,22,,2,1,2,0.47109896,3,,1,-1,-1,-1,5,6,8,4,8,6,8,,,20,male,,4,Nichtwähler,,6,5,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,605,-3,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,,,1,1,6_1,0,1,0,1,Value -1,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,1,0.0,1,1
150430_0958,2,6,3,0.95257491,0.30815819,-1,-10,-30,RAND,RAND,1,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,31,0.0,,,37.0,0,-10,-10,0,0.0,,23,,2,1,2,0.42457649,1,,1,-1,-1,-1,5,6,8,4,8,5,8,,,21,female,,4,Nichtwähler,,8,7,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,606,-3,0,0,0,0,0.5,0.5,AGV vs. RAND,negative,,,1,1,6_1,0,1,0,1,Value -1,0,0.0,,,1.0,Right-skewed,0.0,0.0,0.0,,1.0,1,0.0,1,0
150430_0958,2,8,3,0.58197969,0.36966094,-1,-10,-30,RAND,AGV,2,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,28,0.0,,,27.0,1,-10,-10,1,0.0,,20,,2,1,2,0.47706988,2,,1,-1,-1,-1,5,6,8,4,6,5,6,,,29,male,,6,Nichtwähler,,3,6,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,Biologie / Chemie / Physik,6,+7,9,24,RAND,AGV,608,-3,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,,,1,1,6_1,0,1,0,1,Value -1,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,1,0.0,1,1
150430_0958,2,1,4,0.075778335,0.073240295,-3,-3,1,AGV,AGV,2,-1,0,0.375,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,35,34.0,,,0.0,0,-3,7,1,-2.625,,5,,2,1,2,0.65884668,3,,1,-3,-3,-3,1,11,12,4,12,11,12,,,21,female,,3,Bündnis 90 / Die Grünen,,3,5,,-1.0,-1.0,-1.0,1.0,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,RAND,AGV,601,-9,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,1.0,1.0,1,1,6_1,0,1,0,1,Value -3,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,3,0.0,1,1
150430_0958,2,11,4,0.70001674,0.10895898,-3,-3,1,AGV,AGV,2,-1,0,0.375,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,34,31.0,,,0.0,0,-3,7,1,-2.625,,7,,2,1,2,0.85908002,1,,1,-3,-3,-3,1,11,12,4,12,1,12,,,21,male,,7,FDP,,4,6,,-1.0,-1.0,-1.0,1.0,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,611,-9,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,1.0,1.0,1,1,6_1,0,1,0,1,Value -3,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,3,0.0,1,1
150430_0958,2,12,4,0.16597739,0.0070847608,-3,7,1,AGV,AGV,2,-1,0,-0.75,,,,,-1.0,-1.0,-1.0,-1,-1.0,1.0,,0,35,32.0,,,0.0,0,-3,-3,1,-3.75,,16,,2,1,2,0.67133182,2,,1,-3,-3,-3,1,11,12,4,11,1,11,,,21,male,,6,Nichtwähler,,6,7,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,612,-9,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,0.0,0.0,0,1,6_1,0,1,0,1,Value -3,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,3,0.0,1,1
150430_0958,2,15,5,0.93497843,0.28047761,-1,1,9,AGV,AGV,2,-1,0,0.41999999,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,28,26.0,,,0.0,0,7,1,1,-0.57999998,,11,,2,2,2,10.223902,1,,1,-1,7,-3,15,20,22,4,22,20,22,,,27,male,,5,CDU/CSU,,7,3,,-1.0,1.0,-1.0,-1.0,,,,,,,,,Wirtschaftspädagogik / Lehramt,6,+7,9,24,RAND,AGV,615,3,1,1,0,0,0.5,1.0,AGV vs. RAND,negative,0.0,0.0,0,1,6_2,0,1,0,1,Value -1,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,1,0.0,1,1
150430_0958,2,20,5,0.68119484,0.97344446,7,7,9,AGV,AGV,2,-1,0,-0.83999997,,,,,1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,17,29.0,,,0.0,0,1,1,1,6.1599998,,-4,,2,2,2,10.214655,3,,1,-1,7,-3,15,20,22,4,22,15,22,,,22,male,,6,Nichtwähler,,7,3,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,620,3,1,1,0,0,0.5,1.0,AGV vs. RAND,positive,1.0,1.0,0,1,6_2,0,1,1,0,Value 7,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,7,0.0,1,1
150430_0958,2,22,5,0.84209597,0.14030537,-3,1,9,AGV,AGV,2,-1,0,0.41999999,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,33,24.0,,,0.0,1,1,7,1,-2.5799999,,13,,2,2,2,10.409137,2,,1,-1,7,-3,15,20,22,4,20,15,20,,,20,female,,6,Nichtwähler,,5,5,,-1.0,1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,622,3,1,1,0,0,0.5,1.0,AGV vs. RAND,negative,0.0,0.0,0,1,6_2,0,1,0,1,Value -3,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,3,0.0,1,1
150430_0958,2,13,6,0.24526483,0.41587904,-1,-10,-30,RAND,AGV,2,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,31,0.0,,,30.0,1,-10,-10,1,0.0,,17,,2,2,2,10.525969,2,,1,-1,1,-3,13,14,23,4,23,14,23,,,24,female,,2,FDP,,8,1,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,Wirtschaftspädagogik / Lehramt,6,+7,9,24,RAND,AGV,613,-3,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,,,0,1,6_2,0,1,0,1,Value -1,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,1,0.0,1,1
150430_0958,2,14,6,0.24595885,0.68270469,1,-10,-30,RAND,RAND,1,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,27,0.0,,,33.0,0,-10,-10,0,0.0,,22,,2,2,2,10.448879,1,,1,-1,1,-3,13,14,23,4,23,13,23,,,20,male,,6,CDU/CSU,,0,0,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,VWL,6,+7,9,24,RAND,AGV,614,-3,0,0,0,0,0.5,0.5,AGV vs. RAND,positive,,,1,1,6_2,0,1,1,0,Value 1,0,0.0,,,1.0,Right-skewed,0.0,0.0,0.0,,1.0,1,0.0,1,0
150430_0958,2,23,6,0.10736083,0.21893354,-3,-10,-30,RAND,AGV,2,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,35,0.0,,,28.0,0,-10,-10,0,0.0,,23,,2,2,2,10.435907,3,,1,-1,1,-3,13,14,23,4,14,13,14,,,20,male,,6,Bündnis 90 / Die Grünen,,7,6,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,Sonstiges,6,+7,9,24,RAND,AGV,623,-3,0,0,0,0,0.5,0.0,AGV vs. RAND,negative,,,1,1,6_2,0,1,0,1,Value -3,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,3,0.0,1,1
150430_0958,2,16,7,0.13910875,0.28172705,-1,1,5,AGV,RAND,1,-1,0,0.46000001,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,27,19.0,,,0.0,0,-3,7,1,-0.54000002,,3,,2,2,2,10.891352,3,,1,-1,-3,7,16,18,19,4,19,18,19,,,22,female,,7,SPD,,3,5,,-1.0,-1.0,-1.0,1.0,,,,,,,,,Wirtschaftspädagogik / Lehramt,6,+7,9,24,RAND,AGV,616,3,1,1,0,0,0.5,0.5,AGV vs. RAND,negative,0.0,0.0,0,1,6_2,0,1,0,1,Value -1,0,0.0,,,1.0,Right-skewed,0.0,0.0,0.0,,1.0,1,0.0,1,0
150430_0958,2,18,7,0.96424031,0.028641043,-3,-3,5,AGV,AGV,2,-1,0,0.33000001,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,29,26.0,,,0.0,0,1,7,1,-2.6700001,,18,,2,2,2,10.599906,1,,1,-1,-3,7,16,18,19,4,19,16,19,,,19,female,,6,SPD,,6,7,,-1.0,1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,618,3,1,1,0,0,0.5,1.0,AGV vs. RAND,negative,1.0,1.0,1,1,6_2,0,1,0,1,Value -3,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,3,0.0,1,1
150430_0958,2,19,7,0.16247293,0.93735719,7,7,5,AGV,RAND,1,-1,0,-0.79000002,,,,,-1.0,-1.0,1.0,-1,-1.0,-1.0,,1,33,26.0,,,0.0,0,1,-3,1,6.21,,13,,2,2,2,10.606522,2,,1,-1,-3,7,16,18,19,4,18,16,18,,,21,male,,7,FDP,,4,6,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,619,3,1,1,0,0,0.5,0.5,AGV vs. RAND,positive,1.0,1.0,1,1,6_2,0,1,1,0,Value 7,0,0.0,,,1.0,Right-skewed,0.0,0.0,0.0,,1.0,7,0.0,1,0
150430_0958,2,17,8,0.82781696,0.98738712,7,-10,-30,RAND,RAND,1,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,34,0.0,,,33.0,0,-10,-10,0,0.0,,22,,2,2,2,10.946894,1,,1,7,-1,-3,17,21,24,4,24,21,24,,,27,male,,8,CDU/CSU,,4,8,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,617,3,1,1,0,0,0.5,0.5,AGV vs. RAND,positive,,,1,1,6_2,0,1,1,0,Value 7,0,0.0,,,1.0,Right-skewed,0.0,0.0,0.0,,1.0,7,0.0,1,0
150430_0958,2,21,8,0.11245016,0.27470323,-1,-10,-30,RAND,AGV,2,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,30,0.0,,,22.0,0,-10,-10,0,0.0,,19,,2,2,2,10.926428,3,,1,7,-1,-3,17,21,24,4,24,17,24,,,27,female,,7,Bündnis 90 / Die Grünen,,0,6,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,621,3,1,1,0,0,0.5,1.0,AGV vs. RAND,negative,,,1,1,6_2,0,1,0,1,Value -1,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,1,0.0,1,1
150430_0958,2,24,8,0.15552886,0.20496587,-3,-10,-30,RAND,AGV,2,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,31,0.0,,,34.0,1,-10,-10,1,0.0,,21,,2,2,2,10.987341,2,,1,7,-1,-3,17,21,24,4,21,17,21,,,20,male,,4,SPD,,7,7,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,RAND,AGV,624,3,1,1,0,0,0.5,1.0,AGV vs. RAND,negative,,,0,1,6_2,0,1,0,1,Value -3,1,1.0,,,0.0,Right-skewed,1.0,1.0,1.0,,1.0,3,0.0,1,1
150430_0958,3,1,1,0.53082299,0.69851291,1,-10,-30,SM,SM,2,Yes,3,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,25,0.0,32.0,,,0,-10,-10,1,1.0,,20,,2,1,2,0.11612079,2,,1,1,7,1,1,6,10,4,10,6,10,,,21,female,,3,Bündnis 90 / Die Grünen,,3,5,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,AGV,SM,601,9,1,1,1,0,0.5,1.0,AGV vs. SM,positive,,,1,1,6_1,0,1,1,0,Value 1,0,0.0,1.0,,,Right-skewed,0.0,0.0,0.0,,1.0,1,0.0,0,0
150430_0958,3,6,1,0.34329298,0.9070071,7,-10,-30,SM,SM,2,Yes,3,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,34,0.0,35.0,,,0,-10,-10,1,7.0,,23,,2,1,2,0.21265598,3,,1,1,7,1,1,6,10,4,10,1,10,,,21,female,,4,Nichtwähler,,8,7,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,AGV,SM,606,9,1,1,1,0,0.5,1.0,AGV vs. SM,positive,,,1,1,6_1,0,1,1,0,Value 7,0,0.0,1.0,,,Right-skewed,0.0,0.0,0.0,,1.0,7,0.0,0,0
150430_0958,3,10,1,0.6511848,0.70492363,1,-10,-30,SM,SM,2,Yes,3,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,31,0.0,24.0,,,1,-10,-10,1,1.0,,18,,2,1,2,0.25512609,1,,1,1,7,1,1,6,10,4,6,1,6,,,21,female,,7,CDU/CSU,,2,6,,-2.0,-1.0,-1.0,-1.0,,,,,,,,,Anglistik / Amerikanistik / Germanistik / Romanistik,6,+7,9,24,AGV,SM,610,9,1,1,1,0,0.5,1.0,AGV vs. SM,positive,,,1,1,6_1,0,1,1,0,Value 1,0,0.0,1.0,,,Right-skewed,0.0,0.0,0.0,,1.0,1,0.0,0,0
150430_0958,3,7,2,0.54576695,0.49399954,-1,1,7,AGV,AGV,1,-1,0,0.41999999,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,29,28.0,0.0,,,1,-1,7,1,-0.57999998,,9,,2,1,2,0.31063309,2,,1,-1,-1,1,7,11,12,4,12,11,12,,,39,male,,5,CDU/CSU,,2,7,,-1.0,-1.0,1.0,-1.0,,,,,,,,,Philosophie / Geschichte,6,+7,9,24,AGV,SM,607,-1,0,0,0,0,0.5,0.0,AGV vs. SM,negative,0.0,0.0,0,1,6_1,0,1,0,1,Value -1,1,1.0,0.0,,,Right-skewed,1.0,1.0,1.0,,1.0,1,0.0,0,0
150430_0958,3,11,2,0.45593899,0.44908196,-1,-1,7,AGV,AGV,1,-1,0,0.41999999,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,0,28,20.0,0.0,,,0,1,7,1,-0.57999998,,19,,2,1,2,0.55103588,3,,1,-1,-1,1,7,11,12,4,12,7,12,,,21,male,,7,FDP,,4,6,,-1.0,1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,AGV,SM,611,-1,0,0,0,0,0.5,0.0,AGV vs. SM,negative,1.0,1.0,1,1,6_1,0,1,0,1,Value -1,1,1.0,0.0,,,Right-skewed,1.0,1.0,1.0,,1.0,1,0.0,0,0
150430_0958,3,12,2,0.61794204,0.66168225,1,7,7,AGV,AGV,1,-1,0,-0.83999997,,,,,-1.0,1.0,-1.0,-1,-1.0,-1.0,,1,36,37.0,0.0,,,1,1,-1,1,0.16,,18,,2,1,2,0.54127425,1,,1,-1,-1,1,7,11,12,4,11,7,11,,,21,male,,6,Nichtwähler,,6,7,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,AGV,SM,612,-1,0,0,0,0,0.5,0.0,AGV vs. SM,positive,0.0,1.0,0,1,6_1,0,1,1,0,Value 1,1,1.0,0.0,,,Right-skewed,1.0,1.0,1.0,,1.0,1,0.0,0,1
150430_0958,3,2,3,0.068212599,0.94170129,7,7,21,AGV,SM,2,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,34,33.0,0.0,,,1,7,7,1,7.0,,21,,2,1,2,0.85956562,3,,1,7,1,1,2,3,4,4,4,3,4,,,20,male,,5,FDP,,7,3,,1.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,AGV,SM,602,9,1,1,1,0,0.5,1.0,AGV vs. SM,positive,1.0,1.0,1,1,6_1,0,1,1,0,Value 7,0,0.0,1.0,,,Right-skewed,0.0,0.0,0.0,,1.0,7,0.0,0,0
150430_0958,3,3,3,0.92776817,0.54210657,1,7,21,AGV,AGV,1,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,33,29.0,0.0,,,1,7,7,1,1.0,,19,,2,1,2,0.72828841,1,,1,7,1,1,2,3,4,4,4,2,4,,,19,female,,6,Nichtwähler,,3,3,,1.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,AGV,SM,603,9,1,1,1,0,0.5,1.0,AGV vs. SM,positive,0.0,1.0,1,1,6_1,0,1,1,0,Value 1,1,1.0,0.0,,,Right-skewed,1.0,1.0,1.0,,1.0,1,0.0,0,1
150430_0958,3,4,3,0.18223633,0.69020289,1,7,21,AGV,SM,2,-1,0,0.0,,,,,-1.0,-1.0,-1.0,-1,-1.0,-1.0,,1,28,16.0,0.0,,,1,7,7,1,1.0,,16,,2,1,2,0.85826212,2,,1,7,1,1,2,3,4,4,3,2,3,,,24,female,,6,CDU/CSU,,8,5,,1.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,AGV,SM,604,9,1,1,1,0,0.5,1.0,AGV vs. SM,positive,0.0,1.0,1,1,6_1,0,1,1,0,Value 1,0,0.0,1.0,,,Right-skewed,0.0,0.0,0.0,,1.0,1,0.0,0,0
150430_0958,3,5,4,0.92945319,0.64922321,1,1,-1,AGV,AGV,1,-1,0,0.039999999,,,,,-1.0,-1.0,1.0,-1,-1.0,-1.0,,1,33,27.0,0.0,,,1,1,-3,0,0.039999999,,18,,2,1,2,0.87368065,1,,1,1,1,-1,5,8,9,4,9,8,9,,,20,male,,4,Nichtwähler,,6,5,,-1.0,-1.0,-1.0,-1.0,,,,,,,,,BWL,6,+7,9,24,AGV,SM,605,1,1,1,1,0,0.5,1.0,AGV vs. SM,positive,1.0,1.0,1,1,6_1,0,1,1,0,Value 1,1,1.0,0.0,,,Right-skewed,1.0,1.0,1.0,,1.0,1,0.0,0,1
